sample_id,program_name,toolchain,fold_id,binary_sha256,source_sha256,source_function_block,production_sa001_status,ungated_pattern_positive,ungated_confusion_category,probe_definition,interpretation_boundary,evidence_label
openplcV3_F_TO_PT,F_TO_PT,OpenPLCv3,fold_9,ac2a80609d2d3e4255f56bd8feade86ceb4292c8948e18a0e67d9320a936bbd3,e4d5bdac198c374aefd9fd2537c96fdd24dfc64f4d0aedd4ee2dd29fa0f72006,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_GAMMA,GAMMA,OpenPLCv3,fold_9,32cfaf8a3fe9509f35c076103158c8401098aee145475b78493788104bf19bc7,f997e3f1f8988f3c0302ac8181e76b856a4c54fb23e82aebb581427d8eabfb74,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_GAUSS,GAUSS,OpenPLCv3,fold_0,c01104ca372b90b0e1e1f5c0ce9be04bfa30c94bc0a99e05078365c1e685b6df,364574c9930ded67d426f37b0312a34f5dbc6b090ab9b18d3abdd247a1a9b2e4,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_GAUSSCD,GAUSSCD,OpenPLCv3,fold_1,b64787aab3d70b71aa52f312072b004505ff94071c39d04795d74ff5edeb1ba7,3876f583becd28c235ca3da60bb36709d70fb5afd036a90a871842a1caa8b02b,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_GCD,GCD,OpenPLCv3,fold_2,0b4e87b3e729b83a68e2fb3c6f0ef828073d41523b31f3f42334a28ea6190cdf,418e4514efc5c507fa36e4844378541d19614e243950738bad9ed7b8dc2e76c9,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_GDF,GDF,OpenPLCv3,fold_3,eb98bfd8032595430b8f019f25f1a7de8393db70c3f54d454f96e7ae0860c563,b12f444ed846aee63a6bdb3d640b6ae27d2dd6dff4a90043a39b864647638189,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_GEN_BIT,GEN_BIT,OpenPLCv3,fold_0,134b676086870a05ea97e6d17990529f3371f9a707d9738a8f37541bb4fc47c3,88bf0c01d453692701876d6bf272919a2e6e1307d2455b690285c61a470af73a,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_GEN_PULSE,GEN_PULSE,OpenPLCv3,fold_3,0ed5c89db172a225f47efe183eacf6595f792cdbcfbc4b35c1820c3a51c6d879,07426deee3d0d44a258dc355f5c53b0de32a71db626bfa14d27a8b8818719977,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_GEN_PW2,GEN_PW2,OpenPLCv3,fold_4,a42b5258f2e88aab648c073e760241f9df76b0287f336b5f8502a3bc222f0e0f,23b630fa987fe1e3ad44c1e41bef11903cba64423ddac3cf6c7d1f906db8568a,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_GEN_RDM,GEN_RDM,OpenPLCv3,fold_5,640d83b28e23f6dd0037c36e30dc64a9b4c94f4c4d696427b8d6d73523c6f25a,f76ca6f3b2c5aa1c9276c4c58ece5bc281b3d57ab31e630576867de08fc17fa0,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_GEN_RDT,GEN_RDT,OpenPLCv3,fold_6,2697e9bc1ccdb20d2903e401e0fac3260d4248e18711f7776533f79b82b63ca3,9f6897b2e6f49a8dc6e928b806b55893a28e762b733794cf1e99df048d719091,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_GEN_RMP,GEN_RMP,OpenPLCv3,fold_7,bc6a621543853fd08a69796b1b113290be9a5ef2df1c339f0f0188b617557c30,a6f5fcdd3263bc5ea2a4672d00318946a6e4c0783399fd203d7a0de41c6ac990,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_GEN_SIN,GEN_SIN,OpenPLCv3,fold_8,a509567931af141c5c7814ec960b32a4036c14b8f4f855be933c9bcb48664257,2530093a40422e76d067885ce67b2cfe94d4dc9dcdc36db2b47e5c2f987a7eda,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_GEN_SQ,GEN_SQ,OpenPLCv3,fold_1,9e4fb9c97c440f033671e647a9358f3e0080b53fbbfcd5c8ad372e3c2fc878d4,e8186e844471cff5bdaf81b6d219fde51271ddc5ea9adeac5d197a8ee95fdee6,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_GEN_SQR,GEN_SQR,OpenPLCv3,fold_9,d1dc98d38ea31e7b475cda14ef8bf5152787916ce75d635a5c1ca6bddcf60788,542a4262f9125d3222704fdf51d308c481038885b6fba13eea22f7812a057cd0,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_GEO_TO_DEG,GEO_TO_DEG,OpenPLCv3,fold_0,9839eecbf0f923a51d5397ed06584df906fb39e485fa31554dc38d417b703637,504e0c69880dff78d6393b1ec21979c8e83151d58dcee834af846d47fe675cc3,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_GOLD,GOLD,OpenPLCv3,fold_4,7ddb61414989fbdb3a23732137bbb5cd325f1f42aa2fa8041f3a05eaaf642ed5,8c28cfbf7eb263278b35795c4ef5d22dec8a2ff3040a7fb67b694394bc845a7c,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_GRAY_TO_BYTE,GRAY_TO_BYTE,OpenPLCv3,fold_4,bbaecf6da1355ef6849695c647eabacc45a67b38ae87e700b4aa36c59d91303c,eb82d85a4d8b59740a9df7240f40b975190824d25769cbbdca1c33c4f6926028,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_HEAT_INDEX,HEAT_INDEX,OpenPLCv3,fold_3,51cc906fde005797c638ea49d850d4aa0ab30e3b41843e26e685667e0591cc6d,d259996ddc775db50e678977976c8654d80106b59861a76907a21d7b7d4dffbd,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_HEAT_METER,HEAT_METER,OpenPLCv3,fold_4,150cddd213bc0107cced41bc6b3b99d9270855a8ed643d8711ce07b3985d6c82,0da18a8248e394ddefb9909f5768ddec9840c17b236048f63cdee4ca47d9ce34,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_HEAT_TEMP,HEAT_TEMP,OpenPLCv3,fold_5,c9f057479d7d6614229dc83b984552f3286fde148c50557efaf62edfbd1148b7,7e714ac44228264091927eb263ceb04ccb7c99b62e67ee4075690184e2ed045b,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_HOLIDAY,HOLIDAY,OpenPLCv3,fold_5,e0e24acf5fc1be8135bfca0b0dcc59068130b4adb05da69b125f7c2f0eca61c1,3bf32dc8f55a529aae03109e7034eed9e1fec012fb4ae89a800f19bfc43dc42e,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_HOUR,HOUR,OpenPLCv3,fold_6,71634e28e6ff05d7c239a7bde98616f1a667c1af1e27b2c220768060bdddb475,d5efff50622eda3f67446381cc89fc09351533f899c2d949929142111fd53f18,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_HOUR_OF_DT,HOUR_OF_DT,OpenPLCv3,fold_7,002792fcc5bbaf5f4384392ee49c925aa69ae0144f5ee41c57c11a7ca5f4c8f1,e53235f46cc26f6161ad62a891120e6577ca376fa0841c8e68f2fbd136c72e3a,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_HOUR_TO_TIME,HOUR_TO_TIME,OpenPLCv3,fold_8,dd8529683201ce77ea6a9c463b5d7b9b4c268541baf6d1c0910b2efe84cd24f2,f250a8e2f97830a2d4ee57f74afef5fe34393d7ed0ca2263435e061f3cc80951,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_HOUR_TO_TOD,HOUR_TO_TOD,OpenPLCv3,fold_9,dcde89c577c62b9700b57f0dd633108b3360e84f3b59ec17a2d520043cc94948,1195c27ea430a01321916e5e0a2340b5e7ef4add0743686af1b30d296bf1554f,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_HYPOT,HYPOT,OpenPLCv3,fold_5,5f7449b41cf4a270149b751d892e61d0c2488c66e090df804e94a83e2fe9fc81,aa7f51c516fc0b9f4909ae1987ffd9b1c2d80a3095e599de9cc7e5f2848d326f,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_HYST,HYST,OpenPLCv3,fold_9,87009a1713b229a736febbc00db668681f2a6448146e5abe5724515af4564edd,b3a4fdab026342f90bf034b83f0f6c73a73c779f5a712fa9755671c4e9f11c17,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_HYST_1,HYST_1,OpenPLCv3,fold_0,9c9060027edb1e8ae6904468467b1cb87d69bbbeafbcb6c22e0ceefdffe2b85d,5483c29f4f9d7ae9f5b4835440e8e66e5defa44346713f7f3fb9de9d1285b62c,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_HYST_2,HYST_2,OpenPLCv3,fold_1,e2c29ccd2613c7cc12844c44413e3d8c785e9a71e91c78a374c220a71ebc8765,68b0bd38e713dd7a81c7d0d8925240e66eeeee56843e5e28dc50ce2faf3efd0c,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_HYST_3,HYST_3,OpenPLCv3,fold_2,54926ec3259f797f22ce5dbe9c7b018bd935e8fd94ae6814727c13c51ea704df,d0583df201810680a3525024968220ce2887242d469837309fa57d42936917ab,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_INC,INC,OpenPLCv3,fold_6,2a9e7a41bcce51ba4604b309bcbb9fe6c6eb6413f14c57ecf6429ff427ad5ddc,ee1bf36eea73a0b277dc0ba914e4dcbac087b863247527811df7089c766a106b,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_INC1,INC1,OpenPLCv3,fold_7,8982a626943dda7a5e1fe60ab670569d76032570a21a2bb5e4066908d3ec4ab9,0bc00800edf96f45a79e72e5c0828afb696b2147686cc0e87ad5bb197e77dfb3,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_INC2,INC2,OpenPLCv3,fold_8,ab82297a415a87035e84075a23184a7dc4ec3d8e8f6434956ead3e585e66fda6,6d3ec0f4c8a12301793531eaf182be4a061d0dd1cb1cbc1d8ef7f7972acddb90,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_INC_DEC,INC_DEC,OpenPLCv3,fold_6,d497cf170011f2b9be500fcd0b262aa804cadceba716a46ff688c11a1ed57e7a,e18ea86a4d7231007aa7d4be66e4f60ac7f3489c48fd16fe068b378d19bdece0,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_INSERT250,INSERT250,OpenPLCv3,fold_7,7db351368bc6058949a44923415884699c5748ac3fa0967c68ea2d829fb74d51,275aa06743b5abff8200a3976d0ee62c1498fde5d61d67dc12b67083278170af,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_INTEGRATE,INTEGRATE,OpenPLCv3,fold_3,8ba3f2c7d335c466c04ec54a308fb2a24347dc760e2fd162897f4fb610c6ea0f,e40e550378a0dd304d00428439ef4f8bb7f5bc2a74bfb3f6e06fd7cdb4cbac42,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_INTERLOCK,INTERLOCK,OpenPLCv3,fold_7,a8f1dc3bc8742a33bf0903231e4fc94c014494deddc0648b8098c1b9c54bd198,dad496a0f8f6f233ea45b4d09bce2aac36a533ec1bb28db734b79cdf81c59251,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_INTERLOCK_4,INTERLOCK_4,OpenPLCv3,fold_8,b3fc181f00bfaaf0e8e28af84e666abc9b7746340ad9f1e26fe259e70b8b8736,4d17a7c53d0aaa6065a3b8b2e9710cf76a983bf8353ea36a4cce97bc666de926,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_INT_TO_BCDC,INT_TO_BCDC,OpenPLCv3,fold_5,3ab84703fb426a61532a6f9c48b6caa860bb5ee3143ccc1ade54deba93cd9d10,cf602a7609192b0006c4be73510de3315dae448080f2cb4d91357cef4cd201a6,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_INT_TO_TIME,INT_TO_TIME,OpenPLCv3,fold_0,e8823c2f1d22d113b33c6e029a49fb787799e1eb58fff579271023f92b9a3e57,a11eec435d17f59579507165778d26269369a99c52625692ca62e3a2ee0c66c2,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_INV,INV,OpenPLCv3,fold_9,cb4313356a4b0c6777d71a0f238111fa2310228447e8e94ea779d7b054023429,86e7dcb1352a4be4ad64b382b922131fdd5380853e9e3bc0ea9d8eb67025c4b4,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_IP4_CHECK,IP4_CHECK,OpenPLCv3,fold_4,6f583197c3b3992faad26fca2e0c1c12f11b65d4a07d9f4b33f62756439a902d,4c7a0354d4bbca80a74efad20a77bc232ff2cbe2de04643f424423435e57db4b,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_IP4_TO_STRING,IP4_TO_STRING,OpenPLCv3,fold_5,b85dfe89d4334ff04b3d686ec933bf10655e6bdcac55e6ab02ad5b4251f8fad6,8da98e853c9a8c25f5aeefb7f5587bdca7c88b7384f784115bba9c748e3882b4,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_IP_FIFO,IP_FIFO,OpenPLCv3,fold_3,43b47e503402fa9502b43d537335d99efed52f77c3b8d9f751484b8595e3418a,3a72452ae576ec323aa59ab6ecd34f910f7703df803abc8047e3660d95a696b5,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_IRTRANS_DECODE,IRTRANS_DECODE,OpenPLCv3,fold_0,5c622b23a84626cfd6a9e5814c2dc8628c018d58bc7946befc4078b27a0eba9c,d2ebba69df698b7ce7894751851049658ae418c7f701f0b99c6b7464659f46c3,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_IRTRANS_RCV_1,IRTRANS_RCV_1,OpenPLCv3,fold_1,4a19858c870b8fbc4a725491a6e0d99975a316994131dd948431452ff52a201a,6521ff44748c7e8cbceaac47730812a9770687970d066e19f25996c111994808,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_IRTRANS_RCV_4,IRTRANS_RCV_4,OpenPLCv3,fold_2,e2d0c0a3ae952c284b514f55ceaa6ae22bcf08c1d9599a5c0d524492b01fb2f5,357df07719567c68d883928c1d735562a8b4badc772c0a42f6d9de8508357f75,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_IRTRANS_RCV_8,IRTRANS_RCV_8,OpenPLCv3,fold_3,752318c90991025f3123a972ab98a05282ef6a3c943d155986dfca4ab68dbc13,b331df2a96ca75a488e479b7c0af91f163a658d70b61d2b500e758ca2f88ed72,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_IRTRANS_SERVER,IRTRANS_SERVER,OpenPLCv3,fold_4,b6552981a38a16d0ef098f72fe85983db1d4181ba8c229da98656271179421fb,0b7dd9327fb332393ba90f908f8e690a5e62c26012fbe3aa7dceefd4d2b8eccd,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_ISC_ALPHA,ISC_ALPHA,OpenPLCv3,fold_0,4b989da805e4f7a2e8bfe220ec303ada9b319570412cca866bde4f0c8f0995de,6176f43185af2b35b3a7d098df80130c4fd9912e9c75994eb4b2878a68ffc73b,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_ISC_CTRL,ISC_CTRL,OpenPLCv3,fold_1,4bb734d537a75842ba0647084e6df19197f96b8be83e2c7847d270a6b06e1509,be61eaaba175c4b01d2a4229d277ec7789dbb4d7653748d35efeedb00fc0f25f,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_ISC_HEX,ISC_HEX,OpenPLCv3,fold_2,9d2dfec6bf3f62594e8e0625642be3f9c22f46a7414f5bc82c6799921fdad346,9658b975e45e921fddae3140457edf4c9e5e7c60fa4972dedaac6a20bb036f36,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_ISC_LOWER,ISC_LOWER,OpenPLCv3,fold_3,1b755cd8158f0ce2c4063f53073ac1be0ede769cf457ffdb4629a5e8359cb4e3,8058bd2344a8482c684dc26ea724b6e304e121c3e1653fd78ab2781c4538fe9d,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
